num,title,publishDate,articleId,isYW
383,关于浙江义乌市自来水有限公司大口径无线远传水表项目中标候选人公示[义乌产权交易所有限公司],1694679676000,DGCLaczxKErGODUFNguu1g==,0
384,义乌市曲江风荷电梯广告位招租项目招租公告,1694594798000,dSsnnOrm8cJCgDnykNWsNQ==,0
385,义乌市曲江风荷物业用途房地产招租项目招租公告,1694594767000,ZzSqD/A/SpCpcOmvsBrwSw==,0
386,义乌市水处理有限责任公司义亭运营部曝气系统改造项目公开招标公告,1694591775000,MQPFjbtqO2+0U0xsQdOoFA==,0
387,关于2023年度金华烟草中央空调设备采购项目（义乌）的公开招标公告[浙江金华阳光招标代理有限公司],1694590611000,jSOLaYb93Ow/39kAgACRfw==,0
388,关于浙江义乌市自来水有限公司绿化养护采购中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1694590121000,MYPsCg390vyPAR4/dW4X0Q==,0
389,义乌市水处理有限责任公司2023-2024年度液体氯化钙药剂采购项目征求意见函,1694588389000,Nasr0mNI82cxOhFLC7YsRw==,0
390,义乌光缆支线建设及传输系统扩容项目更正公告,1694586651000,PbcgnFtMtAsAtPfmOws07w==,0
391,中国计量大学现代科技学院2023年度（义乌校区）豆制品、奶制品、鸡蛋供货及配送服务的成交结果公告,1694586349000,5VQlwL1BwW2LBi70YNzp4g==,0
392,义乌市金城一区监控设备采购,1694570216000,jb4ke4jBrcQHoVeG9a2V1Q==,0
393,关于义乌市环境集团有限公司车辆保险服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1694509045000,ZRvkaXM5PlsohBtewLpHng==,0
394,关于义乌市自来水安装工程有限公司建筑工程保险采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1694507011000,DGDgR4jKRYTykeX4vR0GYw==,0
395,关于浙江义乌市自来水有限公司大口径无线远传水表项目的更正公告[义乌产权交易所有限公司招投标中心],1694506950000,WgshD3E3ZsSUiQz7OoRKMw==,0
396,关于S319义乌至江山公路兰溪马涧至石阜岭段整治工程项目用地报批全过程服务采购项目的中标（成交）结果公告（非政府）[浙江欣成工程咨询有限公司],1694495783000,G/64ek38TfRFDsEhhF31CA==,0
397,关于浙江义乌市自来水有限公司水质风险管理系统采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1694481682000,JZc0/ip+J4tDFYUlhchlkQ==,0
398,义乌机场对空通信导航设施项目更正公告,1694426463000,+rHK9vQD7CUfo5dckUUuAA==,0
399,义乌市2022年度温室气体清单编制项目的中标（成交）结果公告,1694423426000,mJyILKcgTY0l5pT4xja3Xg==,0
400,义乌市挥发性有机物(VOCs)排污权核定工作技术服务项目的中标（成交）结果公告,1694423398000,f79QulExMYhXjfD4/xA70w==,0
401,2023年义乌市非碳交易纳入企业温室气体排放报告核查项目的中标（成交）结果公告,1694423328000,av0r1/8UyZyojMvnb03xwA==,0
402,义乌市刷卡排污总量监控系统设备运维服务项目的中标（成交）结果公告,1694423285000,HVU4piMGcqn459jXnRAlYg==,0
403,义乌市欧景花园别墅区监控及智能道闸管理系统改造采购项目中标公告,1694417478000,m79BIVZbeGKix0PlaCDI3w==,0
404,义乌市水处理有限责任公司2023-2024年度液体除氟剂药剂采购项目,1694397790000,pTQGE33jpcBuDMi2ULgsOA==,0
405,义乌市中心医院医共体“智慧医院”金融科技社会化平台建设硬件采购项目招标公告,1694396380000,H9zLNgH1/pIh4Fa8d+xtIg==,0
406,义乌市中心医院医共体“智慧医院”金融科技社会化平台建设软件采购项目招标公告,1694396184000,DL/keaE9m/QKjZfFFxoWkA==,0
407,关于上溪镇公共绿地养护工程项目采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1694157142000,RusEBHUzumRJ5HiNwR0cWQ==,0
408,义乌市消防救援支队无人机巢采购项目招标公告,1694157040000,tPMfxg8p1BLHIqFdcxJmaA==,0
409,义乌市自来水安装工程有限公司2023年小口径黄铜阀门采购项目合同公告,1694154196000,S1x52sUaC1w8e7CdBkkrAw==,0
410,义乌市自来水安装工程有限公司2023年球墨铸铁阀门井盖采购项目合同公告,1694153197000,gO0eC1hJXImDxZpahXizFA==,0
411,关于义乌跨境物流监管平台中心物业服务项目的公开招标公告[义乌产权交易所有限公司招投标中心],1694150752000,sVUtePFLrvTkv6gPFEDLOg==,0
412,关于中国计量大学现代科技学院义乌资产经营有限责任公司学生公寓配套联通营业点商铺招商的成交结果公告[浙江求是招标代理有限公司],1694143152000,pZ9WBg6EczJyyN3MOfFCZw==,0
413,义乌市勘测设计研究院员工工作服采购项目合同公告,1694085731000,Lx+FrjqPnVg/UvluW4qx6A==,0
414,义乌市环境集团有限公司车辆保险服务采购项目征求意见函,1694071413000,97qoa2IXG99FaHbXOVCCqg==,0
415,关于浙江恒风集团有限公司及下属单位企业年金基金受托及投资管理人采购项目的更正公告[义乌产权交易所有限公司],1694069651000,4BZsGle6MXkH5CLMsAvtlw==,0
416,义乌景澜酒店项目餐饮设备采购项目公开招标公告,1694068909000,LxCfv/BwxTmEeFk7sZh+hg==,0
417,关于义乌市市场开发服务中心有限责任公司富国大厦物业服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1694068481000,4Y64JLbnomjTLxW+9y12TQ==,0
418,中国计量大学现代科技学院2023年度（义乌校区）豆制品、奶制品、鸡蛋供货及配送服务竞争性谈判公告,1694066989000,4huMzHnTsq1xnuZj0L8Tug==,0
419,关于浙中农副产品物流中心检测服务外包采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1694055644000,xk+Cxv3a9KkotIb/OvI+LQ==,0
420,2023年浙江省烟草公司金华市公司2024-2026年度金华市烟草电梯设备维修维保项目（本级、义乌、东阳、兰溪）招标公告,1694054929000,5dZp3CApPEnum+SKwJsFdw==,0
421,关于义乌粮食市场出入口智慧停车改造项目采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1693987020000,JJSuqCQyteO9tMhfeh8i7Q==,0
422,义乌市天然气有限公司话务业务外包服务招标公告,1693983758000,UzfJfT9pRPuXVrPdEDWo8g==,0
423,关于义乌国际家居城四区市场开荒及三区、四区市场卫生保洁、垃圾清运服务采购项目中标候选人公示[义乌产权交易所有限公司招投标中心],1693982544000,tIpxYlYmzGHTq7Vd2b0qhQ==,0
424,关于义乌市自来水安装工程有限公司2023年球墨铸铁管采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1693979743000,xynF+jeURt/nkV/JWZDNdg==,0
425,关于浙江恒风集团有限公司财产综合险、公众责任险、电梯责任险项目的公开招标公告[义乌产权交易所有限公司],1693977739000,3F2sI5eJHkQXzE9OnIvb2g==,0
426,义乌光缆支线建设及传输系统扩容项目施工招标招标公告,1693905167000,i7GU2S8KMejzpWdZY1wmFw==,0
427,关于义乌市第二自来水有限公司苏福水厂双膜药剂采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1693905161000,hBgeQrW4s7674mJZBIl0uA==,0
428,金华-义乌-东阳市域轨道交通工程运营2023-2026年标准化建设“三体系”咨询、认证采购项目（重新招标）招标公告（非政府采购项目）,1693904545000,zW4To1KvkjNdtFPusA3Cjg==,0
429,关于义乌粮食市场出入口智慧停车改造项目采购项目废标公告[义乌产权交易所有限公司招投标中心],1693891257000,0lZsFe+sEEqvC6Yp8M2whA==,0
430,关于温州市自然资源和规划局第16届中国义乌国际森林产品博览会温州馆设计制作项目的公开招标公告[温州正风招标代理有限公司],1693878633000,wj3MKAPLbC9jBtkz30E+Dg==,0
431,义乌机场对空通信导航设施项目施工招标招标公告,1693820028000,75S4i5N6Nd2g8PKDsmYMEg==,0
432,关于义乌市水务建设集团有限公司网络安全运维服务采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1693816866000,IYgIQ+lH7e0s3xvSMROecA==,0
433,金华至义乌铁路三、四线及引入相关工程（金东段）征地拆迁费用跟踪审计项目的更正公告(非政府采购项目）,1693813362000,itOEj4p76awrQ+y98nVUkw==,0
434,金华至义乌铁路三、四线及引入相关工程（金东段）征地拆迁费用跟踪审计项目的竞争性磋商公告（非政府采购项目）,1693798835000,ptSVHq4vbE/sA/Zm1Mif6w==,0
435,关于义乌市城建资源经营股份有限公司2023年度智慧灯杆屏及户外屏采购项目的更正公告[义乌产权交易所有限公司],1693553910000,6nQWf30BxuGlYMuvA83gxQ==,0
436,关于中国计量大学现代科技学院义乌资产经营有限责任公司学生公寓配套联通营业点商铺招商的竞争性谈判公告[浙江求是招标代理有限公司],1693550305000,iJXYvdXkHMmlv0yV/bTvTA==,0
437,关于浙江恒风集团有限公司汽车维修分公司润滑油采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1693548549000,9ogafbWvWSBI17pHV+z9qg==,0
438,关于义乌市融资担保有限公司政策性担保项目中介机构尽职调查服务采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1693544959000,6WAxwMzePYw/pMn/2gl3kw==,0
439,义乌工商职业技术学院项目垃圾清运服务项目成交结果公示,1693535339000,efHQSwLWAWs6XrAlVSwPXg==,0
440,关于浙江义乌市自来水有限公司污泥运输处置采购项目的公开招标公告[义乌产权交易所有限公司],1693472775000,/AT7ZUtGI7Xinyzj4NAyUg==,0
441,义乌市保安服务有限公司区域联网防盗报警系统设备采购项目合同公告,1693467444000,tsvDjAlb5HDO2Q5V2hGY+Q==,0
442,关于城北供水调度大楼窗帘采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1693464715000,v1R2up2dVmrgmnjO64ZqCg==,0
443,关于浙江恒风集团有限公司及下属单位企业年金基金受托及投资管理人采购项目的更正公告[义乌产权交易所有限公司],1693458992000,K7IYk7IkRq3AhadMtBSf1A==,0
444,关于义乌市城建资源经营股份有限公司2023年度智慧灯杆屏及户外屏采购项目的公开招标公告[义乌产权交易所有限公司],1693451841000,639sOGpZlR/NXcq68fpdeg==,0
445,义乌市市场开发服务中心有限责任公司富国大厦物业服务采购征求意见函,1693448233000,UXqz6JttLLRX6CpcGx31qQ==,0
446,关于义乌市恒风新能源电动汽车公共充电设施新建项目（2023-2025）—一体式直流充电桩采购安装项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1693443798000,OADTY1+zcv3JM2uqXbRt1g==,0
447,关于浙江恒风集团有限公司公交分公司公交智慧场站系统采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1693372860000,R2jvoCi1wWSv45/5nCCG0Q==,0
448,义乌市水处理有限责任公司 义乌市水处理有限责任公司义亭运营部尾水湿地运维服务管理采购项目合同公告,1693292783000,QAARG/EAtgEl37hMo8G+cA==,0
449,关于义乌市自来水安装工程有限公司2023年螺旋钢管采购项目废标公告[义乌产权交易所有限公司招投标中心],1693289726000,ozhjeSt8vS6IdvXFxtEmxQ==,0
450,关于义乌市自来水安装工程有限公司2023年橡塑保温材料采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1693277850000,wwgePHUsJEAnYXNxelAw2g==,0
451,关于义乌市水处理有限责任公司2023-2024年度液体聚氯化铝药剂采购项目中标(成交)结果公告[义乌产权交易所有限公司],1693210279000,YqrTHmBauDWcQ9WSsfXhyQ==,0
452,义乌工商职业技术学院项目垃圾清运服务,1692961451000,4/JQjBw3XeiA6DKc2ACUaA==,0
453,关于义乌市水处理有限责任公司2023-2024年度液态醋酸（浓度50%）采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692950768000,BIiGVaifpj6yk3SutPDP2A==,0
454,关于中国计量大学现代科技学院义乌资产经营有限责任公司望湖楼宾馆网络三合一改造的成交结果公告[浙江求是招标代理有限公司],1692950244000,IpopVE3PSQCbyvM11rJBng==,0
455,关于中国计量大学现代科技学院义乌资产经营有限责任公司公寓生活配套商铺招商的中标结果公告[浙江求是招标代理有限公司],1692949926000,wPHaztkW0GNkptlIJ8v4Lw==,0
456,关于义乌市水处理有限责任公司义乌市水处理有限责任公司2023-2025年度脱水机液态絮凝剂聚丙烯酰胺（阳离子）、液态复合混凝剂药剂采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692948332000,KSPa4dijMJset94pQvYTHg==,0
457,关于义乌市水处理有限责任公司义乌市水处理有限责任公司2023-2024年度脱水机絮凝剂聚丙烯酰胺（阳离子）药剂项目的更正公告[义乌产权交易所有限公司],1692941989000,ROAbTiR8dMad1mgBXTjPMw==,0
458,义乌市市场开发服务中心有限责任公司富国大厦物业服务采购征求意见函,1692926592000,PXNKngg6BLVCLPZLSiYg7A==,0
459,关于义乌市水处理有限责任公司次氯酸钠溶液采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692866002000,jQECgbS6f+xQzA3dWqLMKA==,0
460,关于浙江义乌市自来水有限公司大口径无线远传水表项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692863424000,DZqgxYAKHjt1QU+cB+NZCA==,0
461,关于陆港集团数字运营平台项目——虚拟化资源扩容采购项目中标(成交)结果公告[义乌产权交易所有限公司],1692862401000,dnP+yFQub/7PbX7G/7rs/g==,0
462,关于义乌市水处理有限责任公司2023-2024年度脱水机絮凝剂聚丙烯酰胺（阳离子）药剂项目的公开招标公告[义乌产权交易所有限公司],1692861592000,28R/743xWRSOmeWyswH5mw==,0
463,关于浙江恒风集团有限公司及下属单位企业年金基金受托及投资管理人采购项目的公开招标公告[义乌产权交易所有限公司],1692858613000,37QzhEnq83TrBSNMQtqZsg==,0
464,关于义乌市水处理有限责任公司义乌市水处理有限责任公司2023-2025年度絮凝剂（阴离子）药剂项目中标(成交)结果公告[义乌产权交易所有限公司],1692778761000,pd59WJ4wE40Ouz6zO8GHfA==,0
465,关于城北供水调度大楼办公家具采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692777684000,YaRZ1Lr08Rx4ScbtKJWJfA==,0
466,关于浙江义乌市自来水有限公司绿化养护采购的公开招标公告[义乌产权交易所有限公司招投标中心],1692770043000,qv+Do1csDwA/CnzNGmrf7g==,0
467,关于S319义乌至江山公路兰溪马涧至石阜岭段整治工程项目用地报批全过程服务采购项目公开招标公告（非政府采购项目）[浙江欣成工程咨询有限公司],1692767615000,ONeG7gN+Bv9hEhIXJ3S9nA==,0
468,关于中国计量大学现代科技学院义乌校区绿化外包服务的中标结果公告[浙江求是招标代理有限公司],1692704261000,L/Lqx2gH7KJN9LzIEWSnjw==,0
469,关于义乌市城建资源经营股份有限公司信息化设备问题整改项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692690239000,IyDVeaCWaT9zD7voqO1Lgw==,0
470,恒丰银行义乌支行室内外标识工程的中标(成交)结果公告,1692676385000,fw89SM6zpwM1ipAJ9obx6w==,0
471,关于义乌市恒风汽车服务有限公司五洲大道分公司微信公众号及小程序开发服务项目废标公告[义乌产权交易所有限公司招投标中心],1692669375000,X1SNuszFWXUei4ogi9Wdbw==,0
472,关于浙江恒风集团有限公司网络安全升级改造项目采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692604435000,anTBI597w3BiiPx/5++YqQ==,0
473,关于义乌市公共资源交易中心投标保证金专户开户银行项目结果公告,1692602093000,zzWt0R+dHdqVlNZNB9A4MA==,0
474,关于浙江义乌市自来水有限公司实验室仪器设备采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692601683000,PDX4GiMv7j5WHcc+r2zeEQ==,0
475,浙江义乌市自来水有限公司2023年大口径无线远传水表采购项目征求意见函,1692348187000,2tX/DCspD2ZHunzdH7DD7g==,0
476,义乌市恒风新能源服务有限公司2023—2024年度7KW交流充电桩设备采购项目合同公告,1692344849000,uD20/eRhoV4q1ficYRu0dQ==,0
477,关于义乌市文化旅游发展有限公司音响系统设备采购中标(成交)结果公告[义乌产权交易所有限公司],1692342356000,3wIyaAb2VOlQUCWt42u7zg==,0
478,关于义乌市恒风新能源电动汽车公共充电设施新建项目（2023-2025）—一体式直流充电桩采购安装项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692340351000,rgoXpyWS/l2iXCrwli2D6A==,0
479,关于城北供水调度大楼窗帘采购项目的更正公告[义乌产权交易所有限公司招投标中心],1692335569000,ZbI54WWnKGHmlgD+r4OafA==,0
480,关于义乌市保安服务有限公司区域联网防盗报警系统设备采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692331664000,WLseN4sI0gKcpjqGf6p3tw==,0
481,关于浙商银行义乌分行大楼营业大厅装修改造工程的招标结果公告,1692272434000,h+Q6wYX36tuoHdqZ89cW/A==,0
482,关于中国计量大学现代科技学院义乌资产经营有限责任公司望湖楼宾馆网络三合一改造的竞争性谈判公告[浙江求是招标代理有限公司],1692270985000,UN06M39eEbch0WrZdjX/nw==,0
483,关于浙中农副产品物流中心检测服务外包采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692261795000,cfr/Qk5nB4MJ1md8W1sbNg==,0
484,关于浙江义乌市自来水有限公司物业服务采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692260728000,wu+MydidT5XdcI11m4MS/g==,0
485,关于义乌市融资担保有限公司政策性担保项目中介机构尽职调查服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692260502000,HCj/TR25MWeii02U8WOZOw==,0
486,关于义乌市融资担保有限公司政策性担保项目中介机构尽职调查服务采购项目废标公告[义乌产权交易所有限公司招投标中心],1692254989000,XqUXMZVZ5NeMG3vnk52blA==,0
487,义乌市水处理有限责任公司2023-2024年度脱水机絮凝剂聚丙烯酰胺（阳离子）药剂项目征求意见函,1692254532000,w64mpavKlrNyRhxHI65WFw==,0
488,义乌市产业投资发展集团有限公司“数智产投”一期综合管理平台采购项目合同公告,1692177138000,wGbsNABpGfb+uwfPF98ACg==,0
489,关于城北供水调度大楼办公家具采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692174657000,pUbvH8c8jzwGekwCFPmqJg==,0
490,关于中国计量大学现代科技学院义乌资产经营有限责任公司望湖楼宾馆网络三合一改造的废标公告[浙江求是招标代理有限公司],1692172632000,vIpx62qBPajKiQAxKVpJqw==,0
491,关于城北供水调度大楼办公家具采购项目废标公告[义乌产权交易所有限公司招投标中心],1692171906000,xeTWDvHuYgokbHqw/VGaYQ==,0
492,关于义乌市自来水安装工程有限公司2023年球墨铸铁管采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692170044000,UTwHKDPt9flfVVtXS3TSVA==,0
493,关于义乌粮食市场出入口智慧停车改造项目采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692164512000,Z0hzTrfZ3hkuCV7AZFfGAQ==,0
494,关于义乌国际家居城四区市场开荒及三区、四区市场卫生保洁、垃圾清运服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1692151999000,+v4s/cZMarElofeMnaKjOQ==,0
495,关于中国工商银行义乌分行资产评估服务采购项目的中标公告[浙江科佳工程咨询有限公司],1692092328000,WDusJnyYtJqjiJxH044XxQ==,0
496,关于义乌市水务建设集团有限公司网络安全运维服务采购项目的公开招标公告[义乌产权交易所有限公司],1692087863000,tA8wbR7xOzqvLLkEBaLYbg==,0
497,关于浙江义乌市自来水有限公司义亭临时供水加压泵站采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1692087370000,c5FRmMRdVYSzgcGnTKX39w==,0
498,义乌市恒风新能源电动汽车公共充电设施新建项目（2023-2025）—一体式直流充电桩采购安装项目征求意见函,1692008088000,xlYasqFtZB9MjXr0Hb18ag==,0
499,义乌市自来水安装工程有限公司正泰工业污水专管工程PE管材管件采购项目合同公告,1692004371000,jcOZslyWz36EvgdpwSAGZA==,0
500,义乌市自来水安装工程有限公司2023年球墨铸铁水表井盖采购项目合同公告,1692004179000,sIVh185sofh1UGiqLb8OSQ==,0
501,义乌市自来水安装工程有限公司2023年高层阀门采购项目项目合同公告,1692003785000,gC/g3XFx5WKiAn/wqfAuTQ==,0
502,义乌市自来水安装工程有限公司爱旭二期污水压力管工程PE管材管件采购项目合同公告,1692003334000,CJLdqOY0CxpnsKZBbKfQDw==,0
503,关于绿色动力小镇社区服务中心（一期）2023-2024年度物业服务采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691999094000,2ioqBYbIQKcte09YEB2UWQ==,0
504,关于城北供水调度大楼窗帘采购项目的更正公告[义乌产权交易所有限公司招投标中心],1691990424000,E/iR+9otfnzdKsMi7utufw==,0
505,关于义乌市国有资本运营有限公司信息化设备项目中标(成交)结果公告[义乌产权交易所有限公司],1691981025000,mEvtzwr8sNX88PRbu9kAYA==,0
506,关于机场路立交化改造工程三阶段-智能交通工程采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691745023000,KMMtwwl3Q5wGSoxQEYcsNw==,0
507,关于义乌市商城大道（春风大道-阳光大道）立交化改造工程-智能交通工程采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691745014000,YQv0Rd97uHW1CyR2rerA2g==,0
508,关于浙江义乌市自来水有限公司物业服务采购项目中标候选人公示[义乌产权交易所有限公司招投标中心],1691732127000,AjRlI15cC4o9Wx7kLKKSUA==,0
509,关于义乌高新区建材科技有限公司料仓砂石输送线采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691725280000,kLH/mTuTKTpxoTPhwiK5Hw==,0
510,关于城北供水调度大楼窗帘采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1691649270000,vJfis7cbliEFixj9+FuybA==,0
511,关于城北供水调度大楼食堂设备采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691649232000,GKCbXqThfnOk4MfsLzFQ1Q==,0
512,关于恒丰银行义乌支行安防系统工程的成交结果公告[浙江国际招投标有限公司],1691647724000,zT3SElFzGXbdIZ+yO5lqkQ==,0
513,关于恒丰银行义乌支行消防工程的成交结果公告[浙江国际招投标有限公司],1691647713000,CSjrUYkF84OlpwvuNDF9jQ==,0
514,义乌国际家居城四区市场开荒及三区、四区市场卫生保洁、垃圾清运服务采购征求意见函,1691643982000,XNmiiiIBYmrFxc7+YMlrkA==,0
515,关于城北供水调度大楼窗帘采购项目的终止公告[浙江义乌市自来水有限公司],1691629009000,Rzoc1JnsENHijrp+LdWjmQ==,0
516,关于浙江恒风集团有限公司公交分公司公交智慧场站系统采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1691570816000,pKcaMIWQCqFq3ulF/a2cKw==,0
517,义乌某部队年度预选施工单位入围项目中标结果公示,1691569592000,kkyedg1lIdrz6Y2ONlQPGw==,0
518,义乌市自来水安装工程有限公司 2023年球墨铸铁管采购项目征求意见函,1691566338000,3lH4Ecoq3cv17QR/sFiEoA==,0
519,关于义乌市国有资本运营有限公司厨房设备采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691566318000,gVT2XWcGP3iD+vXiBs/h+w==,0
520,关于义乌市树德中学物业服务采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691558685000,0uq0QsWM6jGTsIbh3OxvXA==,0
521,金华至义乌铁路三、四线及引入相关工程（金东段）集体土地阳光征迁系统资料编制技术服务项目的成交结果公告（非政府采购项目）,1691550179000,925BKPvx88SSQcgjGo6QUg==,0
522,关于城北供水调度大楼窗帘采购项目的更正公告[义乌产权交易所有限公司招投标中心],1691483408000,Za44HAiWaFG29SnUUhVu4A==,0
523,义乌市城建燃气经营有限公司2023年度液化气钢瓶采购项目合同公告,1691483357000,NDYyyxqlNi+BAfSD8emYsg==,0
524,关于义乌市自来水安装工程有限公司2023年螺旋钢管采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1691481133000,R7XA/2KwZnrWJdRrKrB42Q==,0
525,关于义乌市后勤服务有限公司电脑打印机项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691479178000,mKMZk6ko8kDr3GewOuzO4w==,0
526,关于义乌市国际陆港集团有限公司横塘公园绿化养护服务采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691472683000,PKXQIjADAepfN+zmc0C7Sg==,0
527,关于2023年度金华烟草房屋维修项目（义乌保安室全面改造等项目）中标公告[中冠工程管理咨询有限公司],1691457920000,GqFXZ38+IYbYr/J0wcRXCw==,0
528,关于中国工商银行股份有限公司义乌分行中国工商银行义乌分行宣传品采购项目的公开招标公告[浙江求是招标代理有限公司],1691399803000,KTv3wA+KvOBlG3PfzPWAPQ==,0
529,关于中国计量大学现代科技学院义乌资产经营有限责任公司公寓生活配套商铺招商的更正公告[浙江求是招标代理有限公司],1691399544000,aGHzRChFkQEIYuOo5sYLMA==,0
530,关于城北供水调度大楼窗帘采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1691396930000,5PwLkvHkLaGrIOEQZRl6Ew==,0
531,关于义乌市水处理有限责任公司义亭运营部尾水湿地运维服务管理采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691396555000,iQec1DnWoLoVEa+3AbF9sw==,0
532,关于义乌市国有资本运营有限公司信息化设备项目的公开招标公告[义乌产权交易所有限公司],1691383806000,BxdC7krLA5ufh2MXhZ4h8A==,0
533,关于义乌市国有资本运营有限公司信息化设备项目废标公告[义乌产权交易所有限公司],1691375790000,Am++ITLVdKaGR2Dbr8OoiA==,0
534,"义乌市城建资源经营股份有限公司
2023年度钢瓶检测检验服务采购项目合同公告",1691138630000,n50lc+PH0YPZxEDvpwz+EQ==,0
535,义乌市后勤服务有限公司实验室设备项目合同公告,1691132461000,SjtUq1mpoCX0eTIS0T6oCw==,0
536,关于浙江义欣动力电池有限公司浙江义欣新能源动力电池生产基地项目餐厅一厨房设备采购项目中标(成交)结果公告[义乌产权交易所有限公司],1691130357000,F0esyChlliUkyjzwLxxrQQ==,0
537,关于机场路立交化改造工程三阶段-智能交通工程采购项目中标候选人公示[义乌产权交易所有限公司招投标中心],1691130282000,bPc5CQ4VGcKyfNGltLM6RA==,0
538,关于义乌市水处理有限责任公司2023-2024年度液体聚氯化铝药剂采购项目的公开招标公告[义乌产权交易所有限公司],1691129826000,/BfboLMFchc0x/a+nyNmnA==,0
539,关于义乌市水处理有限责任公司2023-2024年度液态醋酸（浓度50%）采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1691122340000,3RjA3m9WIRFDm0dK/8lA4A==,0
540,关于恒丰银行义乌支行室内外标识工程的竞争性磋商公告,1691054204000,fvMVoWRVfci+9Y/iJHCEHQ==,0
541,义乌市保安服务有限公司2011式保安制服采购项目合同公告,1691050190000,i5be+HSXUcB7l1Oa3cMfwg==,0
542,关于义乌市恒风汽车服务有限公司五洲大道分公司微信公众号及小程序开发服务项目的更正公告[义乌产权交易所有限公司招投标中心],1691044840000,YccXwR4/QU52MPJ3muBbzw==,0
543,关于中国计量大学现代科技学院义乌资产经营有限责任公司公寓生活配套商铺招商的公开招标公告[浙江求是招标代理有限公司],1691044290000,HsBdkGWW0m5xMBO9VQWDPA==,0
544,关于义乌市国有资本运营有限公司厨房设备采购项目的更正公告[义乌产权交易所有限公司招投标中心],1691040257000,w5duvJXn1Hi5NpjZEXZ+6w==,0
545,关于义乌市商城大道（春风大道-阳光大道）立交化改造工程-智能交通工程采购项目中标候选人公示[义乌产权交易所有限公司招投标中心],1691040237000,BUUSSiIeJ6mIiql3F82YBQ==,0
546,关于义乌市水处理有限责任公司 义乌市水处理有限责任公司义亭运营部尾水湿地运维服务管理采购项目的更正公告[义乌产权交易所有限公司招投标中心],1691037044000,eMOlaO+QOMRhiAmDiTloGg==,0
547,中信银行义乌分行本部营业用房扩租装修及改造工程中标候选人公示,1691033406000,LEXzx2MVXJWxNKC+N3yp+A==,0
548,金华-义乌-东阳市域轨道交通工程运营2023-2025通风空调系统清洁及环境检测项目中标公示,1691031387000,QGwlMrdhMDJrZM90PYDp5Q==,0
549,关于2023年度金华烟草房屋维修项目（义乌保安室全面改造等项目）中标候选人公示[中冠工程管理咨询有限公司],1691024228000,gWI147qZEasd+Ft4Q2MCUA==,0
