num,title,publishDate,articleId,isYW
523,关于义乌市苏溪镇中心卫生院2022年度保洁服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1658472547000,O4jZCwSmttBK51yGDtiqeA==,0
524,关于浙江省机电技师学院智慧教学多媒体设备采购项目的公开招标公告[义乌市政府采购中心],1658467921000,6QMBVx8ieASqqHctQpv8kw==,0
525,关于2022年义乌市教育研修院中小学STEAM（创客）教育设备采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1658388272000,UybQRA1mgXg1EqxfKaROhg==,0
526,关于义乌市消防救援支队物业服务采购项目的公开招标公告[义乌市政府采购中心],1658367227000,Hys2HU3mS34pxNbCtWPj7g==,0
527,关于义乌市城镇职业技术学校2022年度保洁服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1658300604000,+oJJylwKL+kAbOSHaq4crw==,0
528,关于2022年义乌市一网通管运维服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1658212954000,uTcKcJZWF6ztT9NuyV7YGw==,0
529,关于义乌市市域绿道网规划编制项目的公开招标公告[浙江科信联合工程项目管理咨询有限公司],1657780298000,u+d986fahE7FE6Fi7RkW5g==,0
530,关于义乌市北苑街道电子商务公共服务中心建设项目的公开招标公告[浙江至诚工程咨询有限责任公司],1657766612000,yYlqicifiiB5VYnNsip/ng==,0
531,关于义乌市义亭镇中心卫生院2022年度保洁服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1657764457000,h8Mlsv5Zq9y6EaZap0KpOg==,0
532,关于义乌市佛堂镇绿化养护服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1657608958000,Jg5K/JybMc7bNzaSXmf0ww==,0
533,关于义乌市财政项目预算稽核中心义乌疏港高速公路工程BT项目结算审核采购项目项目的公开招标公告[建经投资咨询有限公司],1657266105000,ckAKmjPGF3QdyL1Jmr++xw==,0
534,关于义乌市第二中学学生床采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1657177198000,/FOzqyLQ0IO5hafcUGTQCw==,0
535,关于义乌市赤岸镇人民政府2022年-2024年度清扫保洁服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1657004880000,WIWev+a+xO2TemKXyLY9qA==,0
536,关于义乌市赤岸镇人民政府2022年-2024年度垃圾清运服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1657004873000,ygti7qTOwWGz4lmyRMCrsQ==,0
537,关于义乌市生态文明建设规划修编和生态文明建设示范区复核材料编制项目的公开招标公告[浙江至诚工程咨询有限责任公司],1657003904000,u4WTtsgkPyti/BOmP8R6rw==,0
538,关于义乌市第二人民医院保安服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1656896705000,tlc1VUmlJyxhTHeHwRnGTA==,0
539,关于义乌市小流域山洪灾害监测预警能力提升项目的公开招标公告[浙江至诚工程咨询有限责任公司],1656661941000,GHiw5Zw75tE8AyikHHEvWg==,0
540,关于义乌市数据管理中心机房运维服务项目的公开招标公告[义乌市政府采购中心],1656575869000,SCZezNeWM/KCA8x48elqTg==,0
541,关于义乌市公安局核心网络升级改造采购项目的公开招标公告[义乌市政府采购中心],1656490277000,aR2RGXYTggQSGAuF+4gLOQ==,0
542,关于2022年义乌市教育研修院中小学图书采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1656489785000,b3lbm9COEQFZgo6DIAI9Rw==,0
543,关于义乌市中心医院被服洗涤、收送、清点项目采购的公开招标公告[浙江开平企业管理咨询有限公司],1656399903000,xfPNut7hMZBmjG4sp6gsPw==,0
544,关于金华市生态环境局义乌分局清新空气（负氧离子）自动监测站数据购买服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1656056498000,3Cd1p02kqnilMF7xGl18Rw==,0
545,关于义乌市小型水库大坝安全监测感知建设项目的公开招标公告[义乌新纪元工程咨询有限公司],1656053333000,hoXt+iA3t+NUrVX3NFeEyA==,0
546,关于义乌市水务局水利防汛抢险装备采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1656043871000,i+QybxTskU0AzHs6zZVfjg==,0
547,关于浙江省机电技师学院智慧物流实训室建设项目的公开招标公告[义乌市政府采购中心],1655971253000,jz8z3AP2ShdtjY3W8lo8ig==,0
548,关于义乌市卫生健康局疫情防控人物同防监测系统采购项目的公开招标公告[义乌市政府采购中心],1655967235000,dRtQmgbCQyr1Jlc+5u9gPw==,0
549,关于义乌市稠江街道区域共建委、经济技术开发区市政道路清扫保洁服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1655966814000,wUDPaENYEVFhc+uL/X4xwA==,0
550,关于苏溪镇镇区公共绿地养护服务采购项目的公开招标公告[义乌国信房地产估价勘测咨询有限公司],1655966437000,owt5K49xtklvWC410bOqeQ==,0
551,关于浙江省机电技师学院智慧教学多媒体设备采购项目的公开招标公告[义乌市政府采购中心],1655712688000,su33CppjrpmKg8R4qkBs5g==,0
552,关于义乌市城西街道城镇区域安保服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1655710546000,RT8aVC+kR/FzdTwGlMMfQw==,0
553,关于义乌市气象局植物园生态气象观测站（二期）-专项观测设备项目的公开招标公告[浙江省成套招标代理有限公司],1655452641000,itJl2nAmLC+SLECIl98KxA==,0
554,关于义乌市苏溪镇初级中学学生床采购项目的公开招标公告[义乌新纪元工程咨询有限公司],1655449941000,2hNTW2q/+6fwx+kplROswQ==,0
555,关于义乌市生态环境监测站空气自动监测点位建设项目的公开招标公告[浙江至诚工程咨询有限责任公司],1655449540000,dKi/lfSlesV1YfrFN4IA2w==,0
556,关于义乌市稠江街道杨村等四个社区清扫保洁服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1655361733000,IMnRtDdvItmNnS0XJqtYqg==,0
557,关于义乌市稠江街道区域共建委、经济技术开发区市政道路清扫保洁服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1655360427000,PkbYvuBV07KVytq+GZxn/A==,0
558,关于义乌市第二人民医院保安服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1655259880000,liX3xQMF8FxoLB7QAjWiOA==,0
559,关于义乌市省级水稻安全利用技术试验及推广项目的公开招标公告[浙江至诚工程咨询有限责任公司],1655257988000,Fxtyc1x2tUHSx+DbRX799A==,0
560,关于义乌市中心医院设备带采购的公开招标公告[浙江开平企业管理咨询有限公司],1655192701000,zi9lqLiFsJCJzJ0nZP6Hlw==,0
561,关于义乌市城西街道安全保护服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1655191566000,B7h1mHXp5O8WFcRWErrxPg==,0
562,关于义乌市第三中学学生床采购的公开招标公告[浙江开平企业管理咨询有限公司],1655191279000,3tkxDld0+Oj16VSEMq1RmQ==,0
563,关于金华市生态环境局义乌分局大气微型站运维服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1655105876000,pxO5nmMCHpOj+XIcoo4kbQ==,0
564,关于义乌市自然资源征收中心征地工作测绘服务单位采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1655105853000,rQqIyJ8cyno95E52aRMIxA==,0
565,关于浙江大学医学院附属第四医院后勤物业服务采购的公开招标公告[义乌市政府采购中心],1654844561000,cv6Of+vQpjcSppzcKhGM1g==,0
566,关于浙江省机电技师学院原型制作世赛基地设备采购的公开招标公告[义乌市政府采购中心],1654669874000,jXXjMLAebPkhEHRyFZfAzQ==,0
567,关于义乌市公安局物证鉴定室试剂耗材采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1654567405000,zvU6uk6q4JTuwf439SEM7g==,0
568,关于义乌市数字合同综合服务平台采购的公开招标公告[义乌市政府采购中心],1654162855000,ExGyH3AwdeblJLvJAPcnqQ==,0
569,关于义乌民用航空站高空作业平台采购项目的公开招标公告[浙江明达工程造价咨询有限公司],1654154329000,DCnQi7CFNbXDJRrmkr03Ig==,0
570,关于义乌市中心医院被服洗涤、收送、清点项目采购的公开招标公告[浙江开平企业管理咨询有限公司],1654149899000,IQnGmsQ1GHiJWExWpgaimw==,0
571,关于中共义乌市委党校报告厅中央空调采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1654063787000,1UZm6mUD1q8wKM8dYe8uKg==,0
572,关于义乌市苏溪镇人民政府物业管理服务采购项目的公开招标公告[义乌市政府采购中心],1653980229000,/Wx4NqNfK/HLuOtT3qy4Hg==,0
573,关于义乌市市场监督管理局公共场所老旧电梯监测服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1653892833000,clgMqtSiX3OlK7wO0CxiRQ==,0
574,关于义乌市市场监督管理局产品质量监督抽查采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1653636340000,/STixhDlqQscZaLXxTZh6g==,0
575,关于义乌市市政设施处2022年城区桥梁检测项目的公开招标公告[浙江省成套招标代理有限公司],1653616601000,+2FGC98D8xw9C8mdkG0nug==,0
576,关于中国国际贸易促进委员会浙江省委员会中国义乌国际小商品（标准）博览会线上展览会项目的公开招标公告[浙江省成套招标代理有限公司],1653556827000,6z/ocdoCg1v8Cqc+qMq6aw==,0
577,关于义乌市机关后勤服务中心行政八号楼物业管理服务采购项目的公开招标公告[义乌市政府采购中心],1653551885000,qZq4txpMNeLZlJPq/HcuFA==,0
578,关于义乌市2022年农村公路技术状况检测评定项目的公开招标公告[浙江省成套招标代理有限公司],1653549432000,ku03uD6teQVKjXIb1WAGWA==,0
579,关于义乌市小流域山洪预警及应急联动感知建设项目的公开招标公告[浙江至诚工程咨询有限责任公司],1653528028000,RMWzOTcAkoAkMuOkk5/Z1g==,0
580,关于义乌市教育研修院计算机采购项目的公开招标公告[义乌市政府采购中心],1653442221000,AcMdXeVoXnPxPM6mHGp+ZA==,0
581,关于浙江省义乌大成中学学生用床采购项目的采购公告[浙江明达工程造价咨询有限公司],1653377345000,bxmhuh7fUh8wlkcztF7VIg==,0
582,关于义乌市公路与运输管理中心2022年公路桥梁隧道检测项目的公开招标公告[浙江省成套招标代理有限公司],1653292605000,QRHxUzrvYRUk0oC/Xt3NJg==,0
583,关于义乌市江东街道重点治安场所人脸建设采购项目的公开招标公告[浙江华耀建设咨询有限公司],1653292554000,uNuAjxzak+xo1UtC2/yxEQ==,0
584,关于义乌市人民法院数字办公终端设备采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1653034172000,jwy44HQV5NRgQmknwWQJvQ==,0
585,关于义乌市上溪镇人民政府12吨重型水罐消防车采购项目的公开招标公告[浙江诚远工程咨询有限公司],1653033280000,ZAx2EcGZgEjA/de4zCap2A==,0
586,关于义乌市北苑街道花园社区清扫保洁服务项目项目的公开招标公告[浙江至诚工程咨询有限责任公司],1653032911000,RhoHEaRcCwvIf4hILbpnOg==,0
587,关于义乌工商职业技术学院精品在线开放课程视频拍摄制作服务项目的公开招标公告[浙江科信联合工程项目管理咨询有限公司],1653027500000,ujhCQXqZPE731MF3pNa/pw==,0
588,关于义乌市中心医院2022年信息系统运行维护服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1652943833000,hQq5MQQY/KqUS+QY9RC8EA==,0
589,关于金华市生态环境局义乌分局义乌市八都水库饮用水水源保护区勘界定标采购项目项目的公开招标公告[浙江至诚工程咨询有限责任公司],1652935931000,KS4TYfhX9HPdHNeCLAr1hw==,0
590,关于义乌市商务局市场采购出口信用险项目的公开招标公告[义乌市政府采购中心],1652783528000,Bqqx/jH9Ivlfbfm98yX4LQ==,0
591,关于2022年义乌国际电子竞技大赛服务采购项目的公开招标公告[浙江省成套招标代理有限公司],1652342488000,RIXjLPvObuY01OIZv7BwXQ==,0
592,关于义乌市水资源集约安全利用综合试验区—2022年度节水全过程咨询服务项目项目的公开招标公告[浙江科信联合工程项目管理咨询有限公司],1652256614000,4yrMe2AjqBFulbOfcewU5w==,0
593,关于义乌市土地矿产市场服务中心土地评估中介机构采购项目的公开招标公告[义乌市政府采购中心],1652166590000,kNiUNkezOWc3fyGXlXxVXA==,0
594,关于义乌市中心医院（义乌市中心医院医共体）被服洗涤、收送、清点服务项目的公开招标公告[浙江开平企业管理咨询有限公司],1652080053000,F6Q+ETk82/+EkDtgdkewlQ==,0
595,关于义乌市中心医院零星广告用品设计及制作项目采购的公开招标公告[浙江开平企业管理咨询有限公司],1652078143000,pEKpAH+eD+JUsVHTFal5Cw==,0
596,关于义乌市殡仪馆火化炉维修及保养采购的公开招标公告[浙江开平企业管理咨询有限公司],1651909664000,1BOR9wNK6VXFWhURavuzrg==,0
597,关于义乌市后宅街道生活垃圾减量化资源化利用机械处理站服务项目（第二次招标）的公开招标公告[浙江至诚工程咨询有限责任公司],1651908808000,b+Pb2c3G8nWFrkDVuwvHAg==,0
598,关于义乌市福田街道2022年物华社区清扫保洁项目的公开招标公告[浙江至诚工程咨询有限责任公司],1651908781000,Zr++BcSc2J25F0612cknhQ==,0
599,关于义乌市福田街道2022年荷叶塘共建委清扫保洁项目的公开招标公告[浙江至诚工程咨询有限责任公司],1651908769000,xWkjOYEIOaR62rZPS2F/sg==,0
600,关于义乌市教育研修院多媒体触控一体机项目的公开招标公告[义乌市政府采购中心],1651823620000,m3yk8oI/sUqkUtQYuWMa1w==,0
601,关于义乌市中心医院飞利浦1.5T磁共振维保服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1651807239000,JOHHbv1c/ty+m+twQZJa/g==,0
602,关于金华市生态环境局义乌分局土壤污染调查评估咨询服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1651736308000,Py2n2snMCqLE6iIDrNb4lg==,0
603,关于义乌市大陈镇辖区白蚁综合治理项目的公开招标公告[义乌新纪元工程咨询有限公司],1651223333000,/2qpg4kXK370PjK3v0Qu3w==,0
604,关于义乌市综合行政执法局商城e管家2.0项目的公开招标公告[义乌市政府采购中心],1651221327000,72liWMH3uZNi8Hlr4TeNew==,0
605,关于义乌市公安局汽车配件采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1651217824000,D0nZzgU4k9ttUjav1C1yqg==,0
606,关于义乌市自然资源和不动产登记中心档案数字化加工采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1651132118000,DnO1DIPHqBqPPCSC56iW9A==,0
607,关于义乌市机关后勤服务中心行政八号楼物业管理服务项目的公开招标公告[义乌市政府采购中心],1651130342000,xr/T/PCWkm7zUg93vrfTSQ==,0
608,关于义乌市水文站义乌市水文测报能力提升建设（2022年）采购项目的公开招标公告[义乌市政府采购中心],1651129370000,LK2KOmSXnXM2US5e677XMA==,0
609,关于义乌市殡仪馆火化柴油采购的公开招标公告[浙江开平企业管理咨询有限公司],1651128228000,uUKbZfO3DlevbOdfqLPLnQ==,0
610,关于义乌市佛堂镇人民政府义乌市佛堂镇白蚁综合治理服务采购项目项目的公开招标公告[浙江至诚工程咨询有限责任公司],1651042157000,A2O0LDaWQ/K9yu14Q8EE6w==,0
611,关于义乌市市场监督管理局网络安全等保加固采购项目的公开招标公告[义乌市政府采购中心],1651037045000,0bz0pYzxDYQNLl70BJucvw==,0
612,关于义乌市教育研修院多媒体智慧黑板采购项目的公开招标公告[义乌市政府采购中心],1650959048000,UMtPBpN74oOOGr1FgO1pmA==,0
613,关于义乌市第二人民医院被服洗涤、收送、清点服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1650864992000,zT8/z2gvteTmXfrhSU12Qw==,0
614,关于义乌市义亭镇初级中学学生床采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1650864984000,/gguFyd6kxQuFXjQ13nSqA==,0
615,关于义乌市水资源集约安全利用综合试验区-2022年度整体技术服务项目的公开招标公告[浙江科信联合工程项目管理咨询有限公司],1650786581000,a1Qvuo6Uiqi7lkLXv42tOA==,0
616,关于义乌市公安局交通警察大队安保及未完工工程交通秩序管理服务采购的公开招标公告[义乌市政府采购中心],1650607565000,Ygewxuq32Q//55Uz88NJXg==,0
617,关于义乌市文化和广电旅游体育局2022年度体育健身器材维护维修服务的公开招标公告[浙江省成套招标代理有限公司],1650510526000,FbN1lgAWVlyYyjgQ5j92Rg==,0
618,关于义乌市生物多样性调查评估和生态修复本底调查项目的公开招标公告[浙江至诚工程咨询有限责任公司],1650441102000,gSU0XSqprCUl6R+y4Bxe7A==,0
619,关于义乌市矛调中心智哨指挥系统项目的公开招标公告[浙江至诚工程咨询有限责任公司],1650441055000,49m/EA2mOmiOHKexFsHeKw==,0
620,关于义乌市部分国保省保单位安保服务采购项目的公开招标公告[浙江诚远工程咨询有限公司],1650427956000,0YFdZjkkcncHlWDuMGfJMA==,0
621,关于义乌市公安局交通警察大队2022年电动自行车号牌采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1650333587000,r2E6JGyBBoZf7dFYji3wpw==,0
622,关于浙江省非物质文化遗产保护中心（浙江省非物质文化遗产馆）第17届中国义乌文化和旅游产品交易博览会非遗生活馆设计及布展搭建服务的公开招标公告[浙江省成套工程有限公司],1650270148000,ImJ50km99o5qEm3ZdgiaAw==,0
623,关于义乌经济技术开发区管理委员会浙江省高能级战略平台创建方案编制项目的公开招标公告[浙江至诚工程咨询有限责任公司],1650007480000,a7Y8KLOEzkRZjDBhHD+JVw==,0
624,关于义乌市苏溪镇治水智慧小脑系统平台建设项目的公开招标公告[浙江科信联合工程项目管理咨询有限公司],1649925468000,mXDyHBeIVxSQySON9dAQkA==,0
625,关于义乌市上溪镇工业园区企业安全生产社会化服务采购项目的公开招标公告[浙江明达工程造价咨询有限公司],1649920418000,gfAtDIGe+iPgJpcrYndjIA==,0
626,关于义乌市公安局交通警察大队安保及未完工工程交通秩序管理服务采购的公开招标公告[义乌市政府采购中心],1649816394000,YQKHuWxBl8z50BaWO3ij9A==,0
627,关于义乌市民政局居家养老服务采购项目的公开招标公告[义乌市政府采购中心],1649412658000,JMBvnTOh2mVfyXX6O6BiMg==,0
628,关于义乌市妇幼保健院医疗责任险采购的公开招标公告[浙江开平企业管理咨询有限公司],1649312358000,0YxrwN+H3bXhGKY/mJh+Gg==,0
629,关于义乌市2022年农业水价综合改革提升项目的公开招标公告[浙江科信联合工程项目管理咨询有限公司],1649232169000,YKbooVrDlkJbUOok+J8xGg==,0
630,关于义乌市殡仪馆火化柴油采购的公开招标公告[浙江开平企业管理咨询有限公司],1649229191000,z0Zag8J4jN0fsg4HUgnlSQ==,0
631,关于金华市生态环境局义乌分局农用地污染“源解析”服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1648883837000,17XyzcZn+1Kygd7walFnoA==,0
632,关于义乌市第二人民医院CT设备采购及安装项目的公开招标公告[浙江至诚工程咨询有限责任公司],1648708848000,4dMwRWqvqlAA/wNS/Hi1ew==,0
633,关于义乌市图书馆2022年图书采购的公开招标公告[浙江开平企业管理咨询有限公司],1648708698000,q4ymDnA2vl00FijbV5334w==,0
634,关于义乌市公安局汽车配件采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1648708138000,BF1QxisXkPCcYKYlmyGxZg==,0
635,关于义乌市人民法院电子卷宗随案同步生成外包服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1648708131000,JYnA1wLdr7aARa62a+D+iw==,0
636,关于义乌市后宅街道生活垃圾减量化资源化利用机械处理站服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1648625949000,+6cf6ksxq4NlXMgqk60D2A==,0
637,关于义乌市卫生健康局物业管理服务采购项目的公开招标公告[义乌市政府采购中心],1648532628000,wPj8g8tjMXFDJy3deB0ZFA==,0
638,关于义乌市堤防、水闸、山塘的系统治理方案编制与堤防、水闸工程管理和保护范围划定方案编制的公开招标公告[浙江明达工程造价咨询有限公司],1648445843000,lUVA+LT/3sYpia+Bq8lyug==,0
639,关于义乌市部分国保省保单位安保服务采购项目的公开招标公告[浙江诚远工程咨询有限公司],1648192901000,RGtAm6UllS/kLNjjSlHT+g==,0
640,关于义乌市智在统计系统一期采购项目的公开招标公告[浙江明达工程造价咨询有限公司],1648192318000,+jPrVvmybg3fGcQrSWABbw==,0
641,关于义乌市上溪镇地质灾害风险调查评价采购项目项目的公开招标公告[浙江至诚工程咨询有限责任公司],1648191533000,XpBn1VseNhOheWiNu4K+Vw==,0
642,关于义乌市妇幼保健院麻醉临床信息系统采购的公开招标公告[浙江开平企业管理咨询有限公司],1648104602000,Sigmg6HVuEzE3a3iQ2uAnQ==,0
643,关于义乌市大陈镇辖区白蚁综合治理项目的公开招标公告[义乌新纪元工程咨询有限公司],1647582839000,QwFvnLSueTmCKaRPi+qw6Q==,0
644,关于义乌工商职业技术学院2022年图书采购的公开招标公告[浙江开平企业管理咨询有限公司],1647501619000,zNRI7TkYgZuSg/izAO7lLg==,0
645,关于义乌市人力资源和社会保障信息中心第三代社保卡卡片项目的公开招标公告[浙江至诚工程咨询有限责任公司],1647324608000,LPdylX4OTJTBXtnlR8Vexg==,0
646,关于义乌市福田街道农村公路保洁养护服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1646897822000,zL86gDx2hlbz6nrlMoe4pA==,0
647,关于义乌市中心医院16排CT维保服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1646725232000,D7B8CntVb6r5ATWF8CpXiQ==,0
648,关于义乌市人才管理服务中心人事档案数字化采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1646724552000,/mgQgW/rUDlM4Q9vluJzWA==,0
649,关于义乌市综合行政执法局2022年度义乌市综合行政执法局制式服装及皮鞋采购项目的公开招标公告[义乌市政府采购中心],1646716948000,UcADCQCcBwdlMrFI3Ak9kg==,0
650,关于义乌市卫生健康局物业管理服务采购项目的公开招标公告[义乌市政府采购中心],1646381173000,uFtEnrrV+p0ijNkWXSsEjA==,0
651,关于义乌市中心医院医共体（义乌市中心医院医共体稠江院区）黄金微针射频治疗仪采购的公开招标公告[浙江开平企业管理咨询有限公司],1646380236000,zyVrlg0Dg5RItmOVdLUWiQ==,0
652,关于义乌高铁枢纽交通运输智慧管理系统(一期）采购项目的公开招标公告[义乌市政府采购中心],1646376310000,8qfmotb3hh0JAelxtRR20Q==,0
653,关于义乌市人民政府稠城街道办事处义乌市稠城街道箭环区块土壤污染治理修复项目的公开招标公告[浙江明达工程造价咨询有限公司],1646275518000,TtkLuJ8PxejA6gzQmX5M5Q==,0
654,关于金华市生态环境局义乌分局大气治理数字化转型（区域高空视频监控服务）采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1646271246000,CJSP1ZT/Xyif/zxbA1Ah2g==,0
655,关于义乌市中心医院文印管理外包服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1646203179000,kjspqYz0XwdQJnA0mjhd7w==,0
656,关于义乌市中心医院医共体胃肠镜采购的公开招标公告[浙江开平企业管理咨询有限公司],1646032828000,IqIJoPhixlSBIcvfol1q+g==,0
657,关于义乌市中心医院（义乌市中心医院医共体）高能量激光疼痛治疗系统采购的公开招标公告[浙江开平企业管理咨询有限公司],1646032822000,fqOXPifpWizQdpNKHl5c3w==,0
658,关于义乌市江东街道全域化白蚁综合治理服务项目采购的公开招标公告[浙江华耀建设咨询有限公司],1645683414000,qBnEgaAT5aWRxx76EZklow==,0
659,关于义乌市博物馆安保服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1645497922000,M6R+9u89Zpj0VWUKNNrlKg==,0
660,关于义乌市人民政府城西街道办事处义乌市城西街道镇区、传统村落及周边村白蚁综合治理服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1645177472000,LhF65Nlb8MwE/JUUGsBT/w==,0
661,关于义乌市妇幼保健院麻醉临床信息系统采购的公开招标公告[浙江开平企业管理咨询有限公司],1644992696000,KBjsvhHprcxL9P0juyE9EA==,0
662,关于义乌市民政局老年人意外伤害保险采购项目的公开招标公告[建经投资咨询有限公司],1644910442000,esnxkh1jJYj/eQaWU5B1ag==,0
663,关于义乌市中医医院被服洗涤、收送、清点服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1644908142000,m30dwHIGWiqcoxkGrzpj7w==,0
664,关于义乌市中心医院麻醉机采购的公开招标公告[浙江开平企业管理咨询有限公司],1644906175000,/6GCU+SrMloWwaA9GOCZHA==,0
665,关于义乌市人民政府江东街道办事处十二吨消防车一辆项目的公开招标公告[浙江兴业建设项目管理有限公司],1644891255000,7rbYac62gyYbIjjqoBid3g==,0
666,关于义乌市佛堂镇人民政府市政道路、桥梁等日常巡查及养护服务采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1644371950000,Yn6d/pdwN78SjcJ+ZRNY1Q==,0
667,关于义乌市交通运输局及公运中心物业管理服务采购项目的公开招标公告[义乌市政府采购中心],1644305281000,ggclQoyq1kd7Jw00pA062g==,0
668,关于义乌市人民检察院知识产权保护项目采购的公开招标公告[浙江开平企业管理咨询有限公司],1643517076000,QSDVbuMLGCYp1mBoMOpkJg==,0
669,关于义乌市综合行政执法局2022年度非机动车道停车位划线采购项目的公开招标公告[浙江省成套招标代理有限公司],1643513395000,fiRgxyMw3XvFyzD0WAZvvw==,0
670,关于义乌市高铁站北广场区块控制性详细规划及城市设计采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1643440275000,XoLZ2wjR8SzJmxgRZlQotw==,0
671,关于义乌经济技术开发区管理委员会光源科技小镇验收命名方案编制项目项目的公开招标公告[浙江至诚工程咨询有限责任公司],1643354455000,cPPdGcdgPuNFXJsfLkPlYw==,0
672,关于义乌市中心医院全自动内镜清洗消毒机采购的公开招标公告[浙江开平企业管理咨询有限公司],1643262391000,eoFV6DwcoxeKTfpDU23v+w==,0
673,关于义乌市中心医院液氧采购的公开招标公告[浙江开平企业管理咨询有限公司],1643262329000,XBp+CsPKTr2EkkSJq1gdCg==,0
674,关于义乌市机关后勤服务中心合同能源管理采购的公开招标公告[义乌市政府采购中心],1642575701000,h8zexe8LWs+r66xOxioX+A==,0
675,关于义乌机场2021年旅客登机梯（电动式）项目的公开招标公告[建经投资咨询有限公司],1641972781000,MzKknxBUWNvJVbf22Nn6dA==,0
676,关于义乌市中心医院麻醉机、麻醉监护仪采购的公开招标公告[浙江开平企业管理咨询有限公司],1641540649000,f9Or0gSTm6r62XSYygrWdQ==,0
677,关于义乌市中心医院微生物质谱仪采购的公开招标公告[浙江开平企业管理咨询有限公司],1641540507000,YXJt+oMz38tPFiZkGhG5eg==,0
678,关于义乌市赤岸镇人民政府义乌市赤岸镇公路道路养护保洁服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1641537820000,fuyKTpnalW6GPdEzb+USmw==,0
679,关于义乌市廿三里街道2022-2024年度白蚁危害综合治理服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1641531986000,mFwoBtpiz9jmC+B8kWLDSQ==,0
680,关于义乌市佛堂镇2022年度农村生活垃圾分类清运服务采购的公开招标公告[浙江开平企业管理咨询有限公司],1641531669000,oUsg0SJtU+wExJEYKWHUow==,0
681,关于义乌市教育局义乌市教育局中小学幼儿园法律顾问服务项目的公开招标公告[浙江科信联合工程项目管理咨询有限公司],1641452064000,ZykPmVA6x7c4CHoKikyOOA==,0
682,关于义乌市中医医院后勤物业服务项目的公开招标公告[义乌市政府采购中心],1641362384000,MXFLBzV2cupq3xHNEjVTYQ==,0
683,关于义乌市后宅街道农村公路及德胜岩等景区清扫保洁服务项目的公开招标公告[浙江至诚工程咨询有限责任公司],1641265884000,Ym4n5cb1jTK+DISVImuKFQ==,0
684,关于义乌市发展和改革局义乌市项目全生命周期管理系统项目的公开招标公告[义乌市政府采购中心],1640932872000,Vl1GXbsechA4Rf33YxkgCA==,0
685,关于义乌市中心医院服装及床上用品采购的公开招标公告[浙江开平企业管理咨询有限公司],1640932041000,fx8jZ1j7qR5GaRmCaP+SxA==,0
686,关于义乌市电子商务公共服务中心建设项目的公开招标公告[义乌市政府采购中心],1640930134000,H/BqfBXTSk8Qu2va4uGYlg==,0
687,关于义乌市城市道路交通标线施划采购项目的公开招标公告[浙江至诚工程咨询有限责任公司],1640835923000,hi6Y0iAV/0jJsQtZzapfNg==,0
